chapter,chapter_name,hs2,hs2_name,hs4,hs4_name,chapter_id,hs2_id,hs4_id
2,Vegetable Products,8,"Fruit and nuts, edible; peel of citrus fruit or melons",809,Pitted Fruits,2,208,20809
2,Vegetable Products,8,"Fruit and nuts, edible; peel of citrus fruit or melons",810,Other Fruits,2,208,20810
2,Vegetable Products,8,"Fruit and nuts, edible; peel of citrus fruit or melons",811,Frozen Fruits and Nuts,2,208,20811
2,Vegetable Products,8,"Fruit and nuts, edible; peel of citrus fruit or melons",812,Preserved Fruits and Nuts,2,208,20812
2,Vegetable Products,8,"Fruit and nuts, edible; peel of citrus fruit or melons",813,Dried Fruits,2,208,20813
2,Vegetable Products,8,"Fruit and nuts, edible; peel of citrus fruit or melons",814,Citrus and Melon Peels,2,208,20814
2,Vegetable Products,9,"Coffee, tea, mate and spices",901,Coffee,2,209,20901
2,Vegetable Products,9,"Coffee, tea, mate and spices",902,Tea,2,209,20902
2,Vegetable Products,9,"Coffee, tea, mate and spices",903,Maté,2,209,20903
2,Vegetable Products,9,"Coffee, tea, mate and spices",904,Pepper,2,209,20904
2,Vegetable Products,9,"Coffee, tea, mate and spices",905,Vanilla,2,209,20905
2,Vegetable Products,9,"Coffee, tea, mate and spices",906,Cinnamon,2,209,20906
2,Vegetable Products,9,"Coffee, tea, mate and spices",907,Cloves,2,209,20907
2,Vegetable Products,9,"Coffee, tea, mate and spices",908,Nutmeg,2,209,20908
2,Vegetable Products,9,"Coffee, tea, mate and spices",909,Spice Seeds,2,209,20909
2,Vegetable Products,9,"Coffee, tea, mate and spices",910,Spices,2,209,20910
2,Vegetable Products,10,Cereals,1001,Wheat,2,210,21001
2,Vegetable Products,10,Cereals,1002,Rye,2,210,21002
2,Vegetable Products,10,Cereals,1003,Barley,2,210,21003
2,Vegetable Products,10,Cereals,1004,Oats,2,210,21004
2,Vegetable Products,10,Cereals,1005,Corn,2,210,21005
2,Vegetable Products,10,Cereals,1006,Rice,2,210,21006
2,Vegetable Products,10,Cereals,1007,Sorghum,2,210,21007
2,Vegetable Products,10,Cereals,1008,Buckwheat,2,210,21008
2,Vegetable Products,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1101,Wheat Flours,2,211,21101
2,Vegetable Products,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1102,Cereal Flours,2,211,21102
2,Vegetable Products,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1103,Cereal Meal and Pellets,2,211,21103
2,Vegetable Products,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1104,Processed Cereals,2,211,21104
2,Vegetable Products,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1105,Potato Flours,2,211,21105
2,Vegetable Products,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1106,Legume Flours,2,211,21106
2,Vegetable Products,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1107,Malt,2,211,21107
2,Vegetable Products,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1108,Starches,2,211,21108
2,Vegetable Products,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1109,Wheat Gluten,2,211,21109
2,Vegetable Products,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1201,Soybeans,2,212,21201
2,Vegetable Products,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1202,Ground Nuts,2,212,21202
2,Vegetable Products,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1203,Copra,2,212,21203
2,Vegetable Products,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1204,Linseed,2,212,21204
2,Vegetable Products,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1205,Rapeseed,2,212,21205
2,Vegetable Products,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1206,Sunflower Seeds,2,212,21206
2,Vegetable Products,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1207,Other Oily Seeds,2,212,21207
2,Vegetable Products,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1208,Oil Seed Flower,2,212,21208
2,Vegetable Products,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1209,Sowing Seeds,2,212,21209
2,Vegetable Products,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1210,Hops,2,212,21210
2,Vegetable Products,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1211,Perfume Plants,2,212,21211
2,Vegetable Products,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1212,"Locust beans, seaweed, sugar beet, cane, for food",2,212,21212
2,Vegetable Products,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1213,Cereal Straws,2,212,21213
2,Vegetable Products,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1214,Forage Crops,2,212,21214
2,Vegetable Products,13,"Lac; gums, resins and other vegetable saps and extracts",1301,Insect Resins,2,213,21301
2,Vegetable Products,13,"Lac; gums, resins and other vegetable saps and extracts",1302,Vegetable Saps,2,213,21302
2,Vegetable Products,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1401,Vegetable Plaiting Materials,2,214,21401
2,Vegetable Products,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1402,Vegetable Stuffing Materials,2,214,21402
2,Vegetable Products,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1403,Vegetable Brush Materials,2,214,21403
2,Vegetable Products,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1404,Other Vegetable Products,2,214,21404
3,Animal and Vegetable Bi-Products,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1501,Pig and Poultry Fat,3,59,31501
3,Animal and Vegetable Bi-Products,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1502,"Bovine, Sheep, and Goat Fat",3,59,31502
3,Animal and Vegetable Bi-Products,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1503,Lard,3,59,31503
3,Animal and Vegetable Bi-Products,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1504,Fish Oil,3,59,31504
3,Animal and Vegetable Bi-Products,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1505,Wool Grease,3,59,31505
3,Animal and Vegetable Bi-Products,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1506,Other Animal Fats,3,59,31506
3,Animal and Vegetable Bi-Products,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1507,Soybean Oil,3,59,31507
3,Animal and Vegetable Bi-Products,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1508,Ground Nut Oil,3,59,31508
3,Animal and Vegetable Bi-Products,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1509,Pure Olive Oil,3,59,31509
3,Animal and Vegetable Bi-Products,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1510,Olive Oil,3,59,31510
3,Animal and Vegetable Bi-Products,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1511,Palm Oil,3,59,31511
3,Animal and Vegetable Bi-Products,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1512,Seed Oils,3,59,31512
3,Animal and Vegetable Bi-Products,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1513,Coconut Oil,3,59,31513
3,Animal and Vegetable Bi-Products,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1514,Rapeseed Oil,3,59,31514
3,Animal and Vegetable Bi-Products,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1515,Other Pure Vegetable Oils,3,59,31515
3,Animal and Vegetable Bi-Products,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1516,Other Vegetable Oils,3,59,31516
3,Animal and Vegetable Bi-Products,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1517,Margarine,3,59,31517
3,Animal and Vegetable Bi-Products,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1518,Inedible Fats and Oils,3,59,31518
3,Animal and Vegetable Bi-Products,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1519,Stearic Acid,3,59,31519
3,Animal and Vegetable Bi-Products,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1520,Glycerol,3,59,31520
3,Animal and Vegetable Bi-Products,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1521,Waxes,3,59,31521
3,Animal and Vegetable Bi-Products,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1522,Fat and Oil Residues,3,59,31522
4,Foodstuffs,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",1601,Sausages,4,160,41601
4,Foodstuffs,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",1602,Other Prepared Meat,4,160,41602
4,Foodstuffs,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",1603,Animal Extracts,4,160,41603
4,Foodstuffs,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",1604,Processed Fish,4,160,41604
4,Foodstuffs,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",1605,Processed Crustaceans,4,160,41605
4,Foodstuffs,17,Sugars and sugar confectionery,1701,Raw Sugar,4,161,41701
4,Foodstuffs,17,Sugars and sugar confectionery,1702,Other Sugars,4,161,41702
4,Foodstuffs,17,Sugars and sugar confectionery,1703,Molasses,4,161,41703
4,Foodstuffs,17,Sugars and sugar confectionery,1704,Confectionery Sugar,4,161,41704
4,Foodstuffs,18,Cocoa and cocoa preparations,1801,Cocoa Beans,4,162,41801
4,Foodstuffs,18,Cocoa and cocoa preparations,1802,Cocoa Shells,4,162,41802
4,Foodstuffs,18,Cocoa and cocoa preparations,1803,Cocoa Paste,4,162,41803
4,Foodstuffs,18,Cocoa and cocoa preparations,1804,Cocoa Butter,4,162,41804
4,Foodstuffs,18,Cocoa and cocoa preparations,1805,Cocoa Powder,4,162,41805
4,Foodstuffs,18,Cocoa and cocoa preparations,1806,Chocolate,4,162,41806
4,Foodstuffs,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1901,Malt Extract,4,163,41901
4,Foodstuffs,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1902,Pasta,4,163,41902
4,Foodstuffs,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1903,Tapioca,4,163,41903
4,Foodstuffs,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1904,Prepared Cereals,4,163,41904
4,Foodstuffs,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1905,Baked Goods,4,163,41905
4,Foodstuffs,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2001,Pickled Foods,4,164,42001
4,Foodstuffs,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2002,Processed Tomatoes,4,164,42002
4,Foodstuffs,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2003,Processed Mushrooms,4,164,42003
4,Foodstuffs,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2004,Other Frozen Vegetables,4,164,42004
4,Foodstuffs,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2005,Other Processed Vegetables,4,164,42005
4,Foodstuffs,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2006,Sugar Preserved Foods,4,164,42006
4,Foodstuffs,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2007,Jams,4,164,42007
4,Foodstuffs,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2008,Other Processed Fruits and Nuts,4,164,42008
4,Foodstuffs,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2009,Fruit Juice,4,164,42009
4,Foodstuffs,21,Miscellaneous edible preparations,2101,Coffee and Tea Extracts,4,165,42101
4,Foodstuffs,21,Miscellaneous edible preparations,2102,Yeast,4,165,42102
4,Foodstuffs,21,Miscellaneous edible preparations,2103,Sauces and Seasonings,4,165,42103
4,Foodstuffs,21,Miscellaneous edible preparations,2104,Soups and Broths,4,165,42104
4,Foodstuffs,21,Miscellaneous edible preparations,2105,Ice Cream,4,165,42105
4,Foodstuffs,21,Miscellaneous edible preparations,2106,Other Edible Preparations,4,165,42106
4,Foodstuffs,22,"Beverages, spirits and vinegar",2201,Water,4,166,42201
4,Foodstuffs,22,"Beverages, spirits and vinegar",2202,Flavored Water,4,166,42202
4,Foodstuffs,22,"Beverages, spirits and vinegar",2203,Beer,4,166,42203
4,Foodstuffs,22,"Beverages, spirits and vinegar",2204,Wine,4,166,42204
4,Foodstuffs,22,"Beverages, spirits and vinegar",2205,Vermouth,4,166,42205
4,Foodstuffs,22,"Beverages, spirits and vinegar",2206,Other Fermented Beverages,4,166,42206
4,Foodstuffs,22,"Beverages, spirits and vinegar",2207,Alcohol > 80% ABV,4,166,42207
4,Foodstuffs,22,"Beverages, spirits and vinegar",2208,Hard Liquor,4,166,42208
4,Foodstuffs,22,"Beverages, spirits and vinegar",2209,Vinegar,4,166,42209
4,Foodstuffs,23,"Food industries, residues and wastes thereof; prepared animal fodder",2301,Animal Meal and Pellets,4,167,42301
4,Foodstuffs,23,"Food industries, residues and wastes thereof; prepared animal fodder",2302,Bran,4,167,42302
4,Foodstuffs,23,"Food industries, residues and wastes thereof; prepared animal fodder",2303,Starch Residue,4,167,42303
4,Foodstuffs,23,"Food industries, residues and wastes thereof; prepared animal fodder",2304,Soybean Meal,4,167,42304
4,Foodstuffs,23,"Food industries, residues and wastes thereof; prepared animal fodder",2305,Ground Nut Meal,4,167,42305
4,Foodstuffs,23,"Food industries, residues and wastes thereof; prepared animal fodder",2306,Other Vegetable Residues,4,167,42306
4,Foodstuffs,23,"Food industries, residues and wastes thereof; prepared animal fodder",2307,Wine Lees,4,167,42307
4,Foodstuffs,23,"Food industries, residues and wastes thereof; prepared animal fodder",2308,Other Vegetable Residues and Waste,4,167,42308
4,Foodstuffs,23,"Food industries, residues and wastes thereof; prepared animal fodder",2309,Animal Food,4,167,42309
4,Foodstuffs,24,Tobacco and manufactured tobacco substitutes,2401,Raw Tobacco,4,168,42401
4,Foodstuffs,24,Tobacco and manufactured tobacco substitutes,2402,Rolled Tobacco,4,168,42402
4,Foodstuffs,24,Tobacco and manufactured tobacco substitutes,2403,Processed Tobacco,4,168,42403
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2501,Salt,5,13,52501
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2502,Iron Pyrites,5,13,52502
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2503,Sulphur,5,13,52503
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2504,Graphite,5,13,52504
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2505,Sand,5,13,52505
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2506,Quartz,5,13,52506
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2507,Kaolin,5,13,52507
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2508,Clays,5,13,52508
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2509,Chalk,5,13,52509
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2510,Calcium Phosphates,5,13,52510
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2511,Barium Sulphate,5,13,52511
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2512,Siliceous Fossil Meals,5,13,52512
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2513,Pumice,5,13,52513
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2514,Slate,5,13,52514
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2515,"Marble, Travertine and Alabaster",5,13,52515
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2516,Granite,5,13,52516
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2517,Gravel and Crushed Stone,5,13,52517
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2518,Dolomite,5,13,52518
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2519,Magnesium Carbonate,5,13,52519
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2520,Gypsum,5,13,52520
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2521,Limestone,5,13,52521
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2522,Quicklime,5,13,52522
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2523,Cement,5,13,52523
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2524,Asbestos,5,13,52524
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2525,Mica,5,13,52525
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2526,Soapstone,5,13,52526
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2527,Cryolite,5,13,52527
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2528,Borax,5,13,52528
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2529,Feldspar,5,13,52529
5,Mineral Products,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2530,Other Mineral,5,13,52530
5,Mineral Products,26,"Ores, slag and ash",2601,Iron Ore,5,14,52601
5,Mineral Products,26,"Ores, slag and ash",2602,Manganese Ore,5,14,52602
5,Mineral Products,26,"Ores, slag and ash",2603,Copper Ore,5,14,52603
5,Mineral Products,26,"Ores, slag and ash",2604,Nickel Ore,5,14,52604
5,Mineral Products,26,"Ores, slag and ash",2605,Cobalt Ore,5,14,52605
5,Mineral Products,26,"Ores, slag and ash",2606,Aluminium Ore,5,14,52606
5,Mineral Products,26,"Ores, slag and ash",2607,Lead Ore,5,14,52607
5,Mineral Products,26,"Ores, slag and ash",2608,Zinc Ore,5,14,52608
5,Mineral Products,26,"Ores, slag and ash",2609,Tin Ores,5,14,52609
5,Mineral Products,26,"Ores, slag and ash",2610,Chromium Ore,5,14,52610
5,Mineral Products,26,"Ores, slag and ash",2611,Tungsten Ore,5,14,52611
5,Mineral Products,26,"Ores, slag and ash",2612,Uranium and Thorium Ore,5,14,52612
5,Mineral Products,26,"Ores, slag and ash",2613,Molybdenum Ore,5,14,52613
5,Mineral Products,26,"Ores, slag and ash",2614,Titanium Ore,5,14,52614
5,Mineral Products,26,"Ores, slag and ash",2615,"Niobium, Tantalum, Vanadium and Zirconium Ore",5,14,52615
5,Mineral Products,26,"Ores, slag and ash",2616,Precious Metal Ore,5,14,52616
5,Mineral Products,26,"Ores, slag and ash",2617,Other Ores,5,14,52617
5,Mineral Products,26,"Ores, slag and ash",2618,Granulated Slag,5,14,52618
5,Mineral Products,26,"Ores, slag and ash",2619,Slag Dross,5,14,52619
5,Mineral Products,26,"Ores, slag and ash",2620,"Non-Iron and Steel Slag, Ash and Residues",5,14,52620
5,Mineral Products,26,"Ores, slag and ash",2621,Other Slag and Ash,5,14,52621
5,Mineral Products,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2701,Coal Briquettes,5,15,52701
5,Mineral Products,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2702,Lignite,5,15,52702
5,Mineral Products,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2703,Peat,5,15,52703
